ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2025.0;1.0;2025-01-01;BRASPINE;AGUA DOCE;PR;JAGUARIAIVA;238,97;121,99;186,74;20,52;86,00;13,28;46,28;27,82;99,92;69,80;0,00;13,67
2025.0;1.0;2025-01-01;BRASPINE;AMATA;;;;;156,80;22,49;85,51;15,89;41,50;31,93;100,00;0,00;0,00;2,80
2025.0;1.0;2025-01-01;BRASPINE;ANTA BRAVA;;;;;211,36;23,64;80,70;15,96;43,09;31,18;97,73;0,00;0,00;16,54
2025.0;1.0;2025-01-01;BRASPINE;ARAPONGAS;PR;SENGES;423,34;263,70;211,52;20,84;87,14;14,06;43,56;29,59;100,00;43,11;0,00;7,07
2025.0;1.0;2025-01-01;BRASPINE;ARROIO CLARO;PR;DOUTOR ULYSSES;275,14;92,00;193,73;21,08;87,08;14,54;40,75;30,14;100,00;44,12;0,00;0,13
2025.0;1.0;2025-01-01;BRASPINE;BARRA GRANDE;PR;DOUTOR ULYSSES;493,79;139,68;175,96;21,41;87,20;14,90;43,83;30,37;100,00;14,90;0,00;2,05
2025.0;1.0;2025-01-01;BRASPINE;BARRA GRANDE - BEMAIS;PR;GUARAPUAVA;299,16;108,61;189,34;20,61;82,74;13,22;35,84;28,33;99,98;56,84;0,00;350,60
2025.0;1.0;2025-01-01;BRASPINE;BARRETOS;PR;JAGUARIAIVA;43,35;32,98;213,49;20,66;86,92;13,63;43,62;28,74;100,00;70,89;0,00;2,35
2025.0;1.0;2025-01-01;BRASPINE;BAU;;;;;186,51;20,55;82,36;13,54;38,57;27,40;99,84;71,92;0,00;7,66
2025.0;1.0;2025-01-01;BRASPINE;BOA VISTA II;PR;PIRAI DO SUL;944,00;535,05;179,20;20,55;86,38;13,39;44,66;28,12;99,96;69,46;0,00;0,50
2025.0;1.0;2025-01-01;BRASPINE;BRASILEIRA;;;;;175,28;20,84;87,14;14,06;43,56;29,59;100,00;43,11;0,00;7,07
2025.0;1.0;2025-01-01;BRASPINE;BURACAO;;;;;119,13;20,92;84,96;13,76;45,77;29,29;99,87;42,00;0,00;4,25
2025.0;1.0;2025-01-01;BRASPINE;BURRINHO;PR;DOUTOR ULYSSES;211,01;100,37;193,60;21,08;87,08;14,54;40,75;30,14;100,00;44,12;0,00;0,13
2025.0;1.0;2025-01-01;BRASPINE;CADEADO I;PR;JAGUARIAIVA;21,07;12,29;202,53;20,59;86,95;13,34;43,16;29,06;100,00;70,94;0,00;1,36
2025.0;1.0;2025-01-01;BRASPINE;CADEADO II;PR;JAGUARIAIVA;21,88;16,79;202,53;20,59;86,95;13,34;43,16;29,06;100,00;70,94;0,00;1,36
2025.0;1.0;2025-01-01;BRASPINE;CAMPINA ALTA;PR;TIBAGI;29,77;18,24;199,76;21,76;83,66;13,74;43,92;28,98;99,91;42,59;0,00;0,16
2025.0;1.0;2025-01-01;BRASPINE;CAMPINA DO ELIAS;PR;JAGUARIAIVA;29,17;14,65;190,69;20,63;86,93;13,53;43,46;28,86;100,00;70,92;0,00;2,00
2025.0;1.0;2025-01-01;BRASPINE;CAMPO NOVO;PR;JAGUARIAIVA;295,98;156,36;221,67;20,59;86,95;13,34;43,16;29,06;100,00;70,94;0,00;1,36
2025.0;1.0;2025-01-01;BRASPINE;CONSULTORIA II A;PR;DOUTOR ULYSSES;89,62;60,79;208,54;20,84;87,14;14,06;43,56;29,59;100,00;43,11;0,00;7,07
