ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2014.0;1.0;2014-01-01;BRASPINE;AGUA DOCE;PR;JAGUARIAIVA;238,97;121,99;173,02;22,00;80,03;15,29;34,20;31,18;99,86;0,00;0,00;3,08
2014.0;1.0;2014-01-01;BRASPINE;AMATA;;;;;211,12;24,14;77,54;17,59;26,24;33,98;100,00;0,00;0,00;0,06
2014.0;1.0;2014-01-01;BRASPINE;ANTA BRAVA;;;;;167,86;25,19;73,61;18,18;28,28;34,38;98,06;0,00;0,00;10,00
2014.0;1.0;2014-01-01;BRASPINE;ARAPONGAS;PR;SENGES;423,34;263,70;178,63;22,30;81,54;15,56;28,91;31,59;100,00;0,00;0,00;5,38
2014.0;1.0;2014-01-01;BRASPINE;ARROIO CLARO;PR;DOUTOR ULYSSES;275,14;92,00;197,35;22,51;81,58;15,68;27,96;31,77;100,00;0,00;0,00;7,77
2014.0;1.0;2014-01-01;BRASPINE;BARRA GRANDE;PR;DOUTOR ULYSSES;493,79;139,68;178,21;22,87;81,70;16,30;27,90;32,36;100,00;0,00;0,00;3,65
2014.0;1.0;2014-01-01;BRASPINE;BARRA GRANDE - BEMAIS;PR;GUARAPUAVA;299,16;108,61;173,27;20,96;84,36;14,29;38,67;29,34;99,99;43,20;0,00;3,25
2014.0;1.0;2014-01-01;BRASPINE;BARRETOS;PR;JAGUARIAIVA;43,35;32,98;174,57;22,19;81,24;16,28;31,92;31,47;99,97;0,00;0,00;8,08
2014.0;1.0;2014-01-01;BRASPINE;BAU;;;;;176,43;20,85;85,37;15,43;44,75;28,39;99,87;0,00;0,00;9,92
2014.0;1.0;2014-01-01;BRASPINE;BOA VISTA II;PR;PIRAI DO SUL;944,00;535,05;165,05;22,11;80,92;15,88;34,67;31,22;99,87;0,00;0,00;0,18
2014.0;1.0;2014-01-01;BRASPINE;BRASILEIRA;;;;;174,22;22,30;81,54;15,56;28,91;31,59;100,00;0,00;0,00;5,38
2014.0;1.0;2014-01-01;BRASPINE;BURACAO;;;;;217,93;22,03;80,87;15,25;36,31;30,42;99,77;0,00;0,00;0,19
2014.0;1.0;2014-01-01;BRASPINE;BURRINHO;PR;DOUTOR ULYSSES;211,01;100,37;196,83;22,51;81,58;15,68;27,96;31,77;100,00;0,00;0,00;7,77
2014.0;1.0;2014-01-01;BRASPINE;CADEADO I;PR;JAGUARIAIVA;21,07;12,29;171,64;22,04;81,38;15,63;30,10;31,32;100,00;0,00;0,00;6,96
2014.0;1.0;2014-01-01;BRASPINE;CADEADO II;PR;JAGUARIAIVA;21,88;16,79;171,64;22,04;81,38;15,63;30,10;31,32;100,00;0,00;0,00;6,96
2014.0;1.0;2014-01-01;BRASPINE;CAMPINA ALTA;PR;TIBAGI;29,77;18,24;191,05;22,42;82,93;15,54;36,99;31,49;99,89;0,00;0,00;7,70
2014.0;1.0;2014-01-01;BRASPINE;CAMPINA DO ELIAS;PR;JAGUARIAIVA;29,17;14,65;162,18;22,13;81,29;16,05;31,26;31,42;99,98;0,00;0,00;7,70
2014.0;1.0;2014-01-01;BRASPINE;CAMPO NOVO;PR;JAGUARIAIVA;295,98;156,36;182,09;22,04;81,38;15,63;30,10;31,32;100,00;0,00;0,00;6,96
