ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2015.0;1.0;2015-01-01;BRASPINE;AGUA DOCE;PR;JAGUARIAIVA;238,97;121,99;266,55;22,18;83,10;15,12;46,26;30,54;99,86;0,00;0,00;0,70
2015.0;1.0;2015-01-01;BRASPINE;AMATA;;;;;203,70;23,85;82,41;16,98;43,45;33,47;99,98;0,00;0,00;2,06
2015.0;1.0;2015-01-01;BRASPINE;ANTA BRAVA;;;;;201,31;25,34;76,24;19,02;31,85;35,08;96,47;0,00;0,00;2,08
2015.0;1.0;2015-01-01;BRASPINE;ARAPONGAS;PR;SENGES;423,34;263,70;272,57;22,30;84,49;15,66;45,87;31,35;100,00;0,00;0,00;2,37
2015.0;1.0;2015-01-01;BRASPINE;ARROIO CLARO;PR;DOUTOR ULYSSES;275,14;92,00;236,46;22,45;84,56;15,87;44,86;31,89;100,00;0,00;0,00;8,57
2015.0;1.0;2015-01-01;BRASPINE;BARRA GRANDE;PR;DOUTOR ULYSSES;493,79;139,68;263,23;22,86;84,71;16,33;45,76;32,10;100,00;0,00;0,00;5,83
2015.0;1.0;2015-01-01;BRASPINE;BARRA GRANDE - BEMAIS;PR;GUARAPUAVA;299,16;108,61;223,53;21,17;86,59;14,37;47,46;29,84;99,98;29,22;0,00;12,78
2015.0;1.0;2015-01-01;BRASPINE;BARRETOS;PR;JAGUARIAIVA;43,35;32,98;282,22;22,26;84,10;15,21;45,96;31,05;99,99;0,00;0,00;0,24
2015.0;1.0;2015-01-01;BRASPINE;BAU;;;;;231,16;21,08;86,90;14,45;51,83;28,98;99,89;14,45;0,00;1,49
2015.0;1.0;2015-01-01;BRASPINE;BOA VISTA II;PR;PIRAI DO SUL;944,00;535,05;264,85;22,27;83,58;15,02;46,43;30,85;99,97;0,00;0,00;4,10
2015.0;1.0;2015-01-01;BRASPINE;BRASILEIRA;;;;;275,99;22,30;84,49;15,66;45,87;31,35;100,00;0,00;0,00;2,37
2015.0;1.0;2015-01-01;BRASPINE;BURACAO;;;;;177,35;22,11;83,66;14,60;45,85;30,71;99,85;14,60;0,00;4,28
2015.0;1.0;2015-01-01;BRASPINE;BURRINHO;PR;DOUTOR ULYSSES;211,01;100,37;238,74;22,45;84,56;15,87;44,86;31,89;100,00;0,00;0,00;8,57
2015.0;1.0;2015-01-01;BRASPINE;CADEADO I;PR;JAGUARIAIVA;21,07;12,29;276,14;22,07;84,19;15,21;44,34;30,94;100,00;0,00;0,00;2,43
2015.0;1.0;2015-01-01;BRASPINE;CADEADO II;PR;JAGUARIAIVA;21,88;16,79;276,14;22,07;84,19;15,21;44,34;30,94;100,00;0,00;0,00;2,43
2015.0;1.0;2015-01-01;BRASPINE;CAMPINA ALTA;PR;TIBAGI;29,77;18,24;250,78;22,70;84,49;15,46;44,81;31,69;99,87;0,00;0,00;7,45
2015.0;1.0;2015-01-01;BRASPINE;CAMPINA DO ELIAS;PR;JAGUARIAIVA;29,17;14,65;268,41;22,19;84,13;15,21;45,37;31,01;99,99;0,00;0,00;10,25
2015.0;1.0;2015-01-01;BRASPINE;CAMPO NOVO;PR;JAGUARIAIVA;295,98;156,36;287,75;22,07;84,19;15,21;44,34;30,94;100,00;0,00;0,00;2,43
2015.0;1.0;2015-01-01;BRASPINE;CONSULTORIA II A;PR;DOUTOR ULYSSES;89,62;60,79;272,53;22,30;84,49;15,66;45,87;31,35;100,00;0,00;0,00;2,37
2015.0;1.0;2015-01-01;BRASPINE;DINIZ;;;;;273,72;22,30;84,49;15,66;45,87;31,35;100,00;0,00;0,00;2,37
2015.0;1.0;2015-01-01;BRASPINE;ENES;PR;JAGUARIAIVA;5,93;5,69;289,98;22,07;84,19;15,21;44,34;30,94;100,00;0,00;0,00;2,43
2015.0;1.0;2015-01-01;BRASPINE;ENGENHARIA;;;;;273,72;22,30;84,49;15,66;45,87;31,35;100,00;0,00;0,00;2,37
2015.0;1.0;2015-01-01;BRASPINE;ESTACAO;PR;SENGES;4,76;4,14;264,03;22,07;84,19;15,21;44,34;30,94;100,00;0,00;0,00;2,43
2015.0;1.0;2015-01-01;BRASPINE;FAXINAL;PR;JAGUARIAIVA;20,65;20,65;289,98;22,07;84,19;15,21;44,34;30,94;100,00;0,00;0,00;2,43
2015.0;1.0;2015-01-01;BRASPINE;FEITAL;PR;DOUTOR ULYSSES;154,17;86,53;266,70;22,49;84,56;15,88;45,93;31,60;100,00;0,00;0,00;0,78
2015.0;1.0;2015-01-01;BRASPINE;FIGUEIRA;PR;DOUTOR ULYSSES;1053,81;315,71;270,14;22,45;84,56;15,87;44,86;31,89;100,00;0,00;0,00;8,57
2015.0;1.0;2015-01-01;BRASPINE;FIGUEIRINHA;PR;DOUTOR ULYSSES;94,37;56,74;248,44;22,45;84,56;15,87;44,86;31,89;100,00;0,00;0,00;8,57
2015.0;1.0;2015-01-01;BRASPINE;FLOEMA;PR;DOUTOR ULYSSES;2189,88;701,43;285,77;21,89;84,44;15,18;45,36;31,02;100,00;0,00;0,00;0,72
2015.0;1.0;2015-01-01;BRASPINE;FLOEMA I - SUDATI;;;;;262,15;22,30;84,49;15,66;45,87;31,35;100,00;0,00;0,00;2,37
2015.0;1.0;2015-01-01;BRASPINE;FLOEMA II - SUDATI;PR;DOUTOR ULYSSES;453,83;211,13;271,95;22,30;84,49;15,66;45,87;31,35;100,00;0,00;0,00;2,37
2015.0;1.0;2015-01-01;BRASPINE;FLOR DA SERRA;PR;SAO JOSE DA BOA VISTA;209,10;128,72;199,32;24,16;77,54;17,75;39,99;33,12;98,50;0,00;0,00;5,56
2015.0;1.0;2015-01-01;BRASPINE;GENTIL;PR;JAGUARIAIVA;126,77;53,33;263,76;21,87;83,14;14,82;46,52;30,12;99,58;14,82;0,00;5,01
2015.0;1.0;2015-01-01;BRASPINE;GUAIRACA;PR;GUARAPUAVA;623,62;169,31;242,27;21,38;86,08;14,06;47,84;29,91;99,98;14,06;0,00;4,53
2015.0;1.0;2015-01-01;BRASPINE;HERVAL 2 - MADALOSSO;;;;;180,97;22,11;83,66;14,60;45,85;30,71;99,85;14,60;0,00;4,28
2015.0;1.0;2015-01-01;BRASPINE;HERVAL DE BAIXO;PR;RESERVA;827,29;475,92;259,72;22,69;84,59;15,31;45,77;31,64;99,84;0,00;0,00;4,67
2015.0;1.0;2015-01-01;BRASPINE;HORTO 01;PR;TURVO;19,12;19,12;234,41;21,85;87,10;15,14;53,01;30,16;99,78;0,00;0,00;5,46
2015.0;1.0;2015-01-01;BRASPINE;HORTO 02;PR;TURVO;4,24;4,24;232,45;21,85;87,10;15,14;53,01;30,16;99,78;0,00;0,00;5,46
2015.0;1.0;2015-01-01;BRASPINE;HORTO 03;PR;PRUDENTOPOLIS;80,91;25,89;238,76;22,38;86,03;15,60;49,05;31,09;99,87;0,00;0,00;4,69
2015.0;1.0;2015-01-01;BRASPINE;HORTO 08;PR;TURVO;9,53;9,53;233,84;22,38;86,03;15,60;49,05;31,09;99,87;0,00;0,00;4,69
2015.0;1.0;2015-01-01;BRASPINE;HORTO 12;PR;PRUDENTOPOLIS;12,20;12,20;237,87;22,38;86,03;15,60;49,05;31,09;99,87;0,00;0,00;4,69
2015.0;1.0;2015-01-01;BRASPINE;IZAU;PR;PIRAI DO SUL;19,37;11,60;269,43;21,90;83,54;14,69;45,58;30,29;99,56;14,69;0,00;327,98
2015.0;1.0;2015-01-01;BRASPINE;JOAO RICO;PR;JAGUARIAIVA;47,46;26,18;265,75;22,18;83,10;15,12;46,26;30,54;99,86;0,00;0,00;0,70
2015.0;1.0;2015-01-01;BRASPINE;LAGOA;PR;JAGUARIAIVA;24,10;10,78;278,21;22,07;84,19;15,21;44,34;30,94;100,00;0,00;0,00;2,43
2015.0;1.0;2015-01-01;BRASPINE;MARACANA;PR;JANDAIA DO SUL;11,45;11,45;222,56;24,40;80,42;18,83;40,11;33,82;99,93;0,00;0,00;14,56
2015.0;1.0;2015-01-01;BRASPINE;MARRECA;;;;;269,41;22,45;84,56;15,87;44,86;31,89;100,00;0,00;0,00;8,57
2015.0;1.0;2015-01-01;BRASPINE;MARRECA SP;SP;ITAPIRAPUA PAULISTA;675,30;236,19;226,69;23,26;84,41;16,65;44,38;32,93;100,00;0,00;0,00;3,98
2015.0;1.0;2015-01-01;BRASPINE;MARRECAS;;;;;237,27;20,64;87,05;13,58;48,28;29,10;100,00;42,85;0,00;17,45
2015.0;1.0;2015-01-01;BRASPINE;MERCADINHO;;;;;222,34;23,05;83,49;16,33;44,45;32,67;100,00;0,00;0,00;0,24
2015.0;1.0;2015-01-01;BRASPINE;MONTE ALEGRE;;;;;227,93;24,97;78,82;19,49;38,48;34,52;99,88;0,00;0,00;11,16
2015.0;1.0;2015-01-01;BRASPINE;MONTE TABOR II;;;;;227,13;22,56;84,94;16,36;46,51;32,07;100,00;0,00;0,00;2,06
