ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2023.0;1.0;2023-01-01;BRASPINE;AGUA DOCE;PR;JAGUARIAIVA;238,97;121,99;145,77;19,96;84,52;12,59;38,36;27,67;99,85;96,31;0,00;11,21
2023.0;1.0;2023-01-01;BRASPINE;AMATA;;;;;195,94;22,29;83,13;14,06;32,65;30,76;99,99;14,06;0,00;7,51
2023.0;1.0;2023-01-01;BRASPINE;ANTA BRAVA;;;;;254,35;22,60;82,03;16,38;42,17;29,72;99,36;0,00;0,00;9,48
2023.0;1.0;2023-01-01;BRASPINE;ARAPONGAS;PR;SENGES;423,34;263,70;143,03;20,40;85,43;13,46;35,29;28,24;100,00;100,46;0,00;2,79
2023.0;1.0;2023-01-01;BRASPINE;ARROIO CLARO;PR;DOUTOR ULYSSES;275,14;92,00;174,13;20,66;85,36;13,61;33,57;28,79;100,00;71,20;0,00;2,24
2023.0;1.0;2023-01-01;BRASPINE;BARRA GRANDE;PR;DOUTOR ULYSSES;493,79;139,68;181,42;21,02;85,44;14,23;35,78;29,29;100,00;43,38;0,00;9,43
2023.0;1.0;2023-01-01;BRASPINE;BARRA GRANDE - BEMAIS;PR;GUARAPUAVA;299,16;108,61;139,55;19,78;83,98;11,71;38,48;27,67;99,98;91,54;0,00;24,47
2023.0;1.0;2023-01-01;BRASPINE;BARRETOS;PR;JAGUARIAIVA;43,35;32,98;142,30;20,14;85,30;12,72;35,73;27,92;100,00;96,86;0,00;13,86
2023.0;1.0;2023-01-01;BRASPINE;BAU;;;;;184,52;19,70;84,14;11,86;43,40;27,02;99,82;76,26;0,00;2,69
2023.0;1.0;2023-01-01;BRASPINE;BOA VISTA II;PR;PIRAI DO SUL;944,00;535,05;146,67;20,00;84,77;12,37;36,52;27,61;99,97;95,01;0,00;17,97
2023.0;1.0;2023-01-01;BRASPINE;BRASILEIRA;;;;;178,98;20,40;85,43;13,46;35,29;28,24;100,00;100,46;0,00;2,79
2023.0;1.0;2023-01-01;BRASPINE;BURACAO;;;;;172,97;20,44;83,15;12,89;35,43;28,29;99,85;97,58;0,00;3,43
2023.0;1.0;2023-01-01;BRASPINE;BURRINHO;PR;DOUTOR ULYSSES;211,01;100,37;173,86;20,66;85,36;13,61;33,57;28,79;100,00;71,20;0,00;2,24
