ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2007.0;1.0;2007-01-01;BRASPINE;AGUA DOCE;PR;JAGUARIAIVA;238,97;121,99;240,27;20,58;88,45;15,13;48,19;26,81;99,92;0,00;0,00;0,44
2007.0;1.0;2007-01-01;BRASPINE;AMATA;;;;;279,13;22,31;86,43;16,75;43,88;29,88;100,00;0,00;0,00;2,59
2007.0;1.0;2007-01-01;BRASPINE;ANTA BRAVA;;;;;335,34;22,77;85,12;17,83;49,34;29,57;99,56;0,00;0,00;15,21
2007.0;1.0;2007-01-01;BRASPINE;ARAPONGAS;PR;SENGES;423,34;263,70;253,29;20,80;88,73;15,41;46,23;27,55;100,00;0,00;0,00;4,39
2007.0;1.0;2007-01-01;BRASPINE;ARROIO CLARO;PR;DOUTOR ULYSSES;275,14;92,00;280,98;21,04;88,27;15,62;46,05;28,08;100,00;0,00;0,00;0,13
2007.0;1.0;2007-01-01;BRASPINE;BARRA GRANDE;PR;DOUTOR ULYSSES;493,79;139,68;243,28;21,30;88,58;15,82;45,79;28,18;100,00;0,00;0,00;1,11
2007.0;1.0;2007-01-01;BRASPINE;BARRA GRANDE - BEMAIS;PR;GUARAPUAVA;299,16;108,61;204,78;20,40;87,93;14,92;43,25;27,29;99,99;14,92;0,00;1,93
2007.0;1.0;2007-01-01;BRASPINE;BARRETOS;PR;JAGUARIAIVA;43,35;32,98;249,63;20,72;88,80;15,19;46,98;27,29;100,00;0,00;0,00;0,03
2007.0;1.0;2007-01-01;BRASPINE;BAU;;;;;194,22;20,42;88,32;15,79;44,83;26,95;99,90;0,00;0,00;5,98
2007.0;1.0;2007-01-01;BRASPINE;BOA VISTA II;PR;PIRAI DO SUL;944,00;535,05;252,21;20,69;88,52;15,08;47,28;27,14;99,97;0,00;0,00;2,98
2007.0;1.0;2007-01-01;BRASPINE;BRASILEIRA;;;;;239,44;20,80;88,73;15,41;46,23;27,55;100,00;0,00;0,00;4,39
2007.0;1.0;2007-01-01;BRASPINE;BURACAO;;;;;268,17;20,80;87,59;15,17;44,76;27,72;99,85;0,00;0,00;0,14
2007.0;1.0;2007-01-01;BRASPINE;BURRINHO;PR;DOUTOR ULYSSES;211,01;100,37;279,49;21,04;88,27;15,62;46,05;28,08;100,00;0,00;0,00;0,13
2007.0;1.0;2007-01-01;BRASPINE;CADEADO I;PR;JAGUARIAIVA;21,07;12,29;246,49;20,62;88,61;15,16;46,67;27,28;100,00;0,00;0,00;0,17
2007.0;1.0;2007-01-01;BRASPINE;CADEADO II;PR;JAGUARIAIVA;21,88;16,79;246,49;20,62;88,61;15,16;46,67;27,28;100,00;0,00;0,00;0,17
2007.0;1.0;2007-01-01;BRASPINE;CAMPINA ALTA;PR;TIBAGI;29,77;18,24;245,83;21,53;88,15;16,16;47,71;27,67;99,93;0,00;0,00;16,59
2007.0;1.0;2007-01-01;BRASPINE;CAMPINA DO ELIAS;PR;JAGUARIAIVA;29,17;14,65;261,35;20,68;88,73;15,17;46,87;27,29;100,00;0,00;0,00;1,94
