ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2003.0;1.0;2003-01-01;BRASPINE;AGUA DOCE;PR;JAGUARIAIVA;238,97;121,99;314,81;20,79;87,74;15,65;41,71;29,28;99,90;0,00;0,00;1,61
2003.0;1.0;2003-01-01;BRASPINE;AMATA;;;;;261,68;22,50;86,26;17,23;38,43;33,03;100,00;0,00;0,00;0,15
2003.0;1.0;2003-01-01;BRASPINE;ANTA BRAVA;;;;;265,31;23,14;84,94;18,15;33,28;31,31;99,55;0,00;0,00;9,19
2003.0;1.0;2003-01-01;BRASPINE;ARAPONGAS;PR;SENGES;423,34;263,70;269,16;20,91;89,08;16,03;40,61;30,69;100,00;0,00;0,00;0,56
2003.0;1.0;2003-01-01;BRASPINE;ARROIO CLARO;PR;DOUTOR ULYSSES;275,14;92,00;261,07;21,12;88,74;16,28;40,00;31,30;100,00;0,00;0,00;3,03
2003.0;1.0;2003-01-01;BRASPINE;BARRA GRANDE;PR;DOUTOR ULYSSES;493,79;139,68;241,94;21,43;89,01;16,53;40,38;31,78;100,00;0,00;0,00;0,12
2003.0;1.0;2003-01-01;BRASPINE;BARRA GRANDE - BEMAIS;PR;GUARAPUAVA;299,16;108,61;206,42;20,53;87,77;15,38;43,22;33,34;99,99;0,00;0,00;1,69
2003.0;1.0;2003-01-01;BRASPINE;BARRETOS;PR;JAGUARIAIVA;43,35;32,98;293,97;20,87;88,66;15,68;40,57;30,13;100,00;0,00;0,00;1,79
2003.0;1.0;2003-01-01;BRASPINE;BAU;;;;;176,70;20,64;86,72;15,66;48,02;27,73;99,96;0,00;0,00;7,33
2003.0;1.0;2003-01-01;BRASPINE;BOA VISTA II;PR;PIRAI DO SUL;944,00;535,05;303,00;20,88;88,10;15,62;41,08;29,78;99,98;0,00;0,00;0,54
2003.0;1.0;2003-01-01;BRASPINE;BRASILEIRA;;;;;240,70;20,91;89,08;16,03;40,61;30,69;100,00;0,00;0,00;0,56
2003.0;1.0;2003-01-01;BRASPINE;BURACAO;;;;;241,42;20,92;87,13;15,82;44,35;29,76;99,86;0,00;0,00;1,17
2003.0;1.0;2003-01-01;BRASPINE;BURRINHO;PR;DOUTOR ULYSSES;211,01;100,37;261,12;21,12;88,74;16,28;40,00;31,30;100,00;0,00;0,00;3,03
2003.0;1.0;2003-01-01;BRASPINE;CADEADO I;PR;JAGUARIAIVA;21,07;12,29;268,10;20,73;88,83;15,73;40,76;30,09;100,00;0,00;0,00;3,29
2003.0;1.0;2003-01-01;BRASPINE;CADEADO II;PR;JAGUARIAIVA;21,88;16,79;268,10;20,73;88,83;15,73;40,76;30,09;100,00;0,00;0,00;3,29
2003.0;1.0;2003-01-01;BRASPINE;CAMPINA ALTA;PR;TIBAGI;29,77;18,24;317,06;21,83;86,61;16,76;41,81;29,79;99,92;0,00;0,00;2,29
2003.0;1.0;2003-01-01;BRASPINE;CAMPINA DO ELIAS;PR;JAGUARIAIVA;29,17;14,65;280,81;20,82;88,72;15,70;40,64;30,11;100,00;0,00;0,00;0,44
2003.0;1.0;2003-01-01;BRASPINE;CAMPO NOVO;PR;JAGUARIAIVA;295,98;156,36;283,10;20,73;88,83;15,73;40,76;30,09;100,00;0,00;0,00;3,29
2003.0;1.0;2003-01-01;BRASPINE;CONSULTORIA II A;PR;DOUTOR ULYSSES;89,62;60,79;262,94;20,91;89,08;16,03;40,61;30,69;100,00;0,00;0,00;0,56
2003.0;1.0;2003-01-01;BRASPINE;DINIZ;;;;;247,88;20,91;89,08;16,03;40,61;30,69;100,00;0,00;0,00;0,56
