ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2024.0;1.0;2024-01-01;BRASPINE;AGUA DOCE;PR;JAGUARIAIVA;238,97;121,99;133,00;21,03;80,84;12,84;41,94;30,45;99,84;69,16;0,00;47,60
2024.0;1.0;2024-01-01;BRASPINE;AMATA;;;;;190,10;23,32;79,32;15,30;38,41;34,85;100,00;0,00;0,00;8,54
2024.0;1.0;2024-01-01;BRASPINE;ANTA BRAVA;;;;;140,60;24,19;75,00;16,33;40,56;33,93;98,03;0,00;0,00;57,76
2024.0;1.0;2024-01-01;BRASPINE;ARAPONGAS;PR;SENGES;423,34;263,70;143,48;21,33;82,60;13,44;39,71;31,84;100,00;56,61;0,00;18,64
2024.0;1.0;2024-01-01;BRASPINE;ARROIO CLARO;PR;DOUTOR ULYSSES;275,14;92,00;164,71;21,58;82,51;13,57;39,13;32,51;100,00;57,26;0,00;1,11
2024.0;1.0;2024-01-01;BRASPINE;BARRA GRANDE;PR;DOUTOR ULYSSES;493,79;139,68;195,33;21,93;82,68;14,26;39,57;32,92;100,00;28,96;0,00;6,19
2024.0;1.0;2024-01-01;BRASPINE;BARRA GRANDE - BEMAIS;PR;GUARAPUAVA;299,16;108,61;158,55;20,79;80,68;12,21;41,72;30,46;99,79;108,10;0,00;1,65
2024.0;1.0;2024-01-01;BRASPINE;BARRETOS;PR;JAGUARIAIVA;43,35;32,98;132,74;21,11;82,28;12,80;41,10;31,16;99,95;69,39;0,00;43,26
2024.0;1.0;2024-01-01;BRASPINE;BAU;;;;;199,55;20,63;81,35;11,83;47,71;29,50;99,58;92,40;0,00;0,12
2024.0;1.0;2024-01-01;BRASPINE;BOA VISTA II;PR;PIRAI DO SUL;944,00;535,05;125,98;20,99;81,67;12,63;41,50;30,72;99,87;68,10;0,00;50,87
2024.0;1.0;2024-01-01;BRASPINE;BRASILEIRA;;;;;171,20;21,33;82,60;13,44;39,71;31,84;100,00;56,61;0,00;18,64
2024.0;1.0;2024-01-01;BRASPINE;BURACAO;;;;;176,10;21,39;80,40;13,19;40,84;31,91;99,63;70,26;0,00;9,83
2024.0;1.0;2024-01-01;BRASPINE;BURRINHO;PR;DOUTOR ULYSSES;211,01;100,37;164,81;21,58;82,51;13,57;39,13;32,51;100,00;57,26;0,00;1,11
2024.0;1.0;2024-01-01;BRASPINE;CADEADO I;PR;JAGUARIAIVA;21,07;12,29;136,02;21,05;82,41;12,88;39,72;31,19;100,00;69,89;0,00;35,80
2024.0;1.0;2024-01-01;BRASPINE;CADEADO II;PR;JAGUARIAIVA;21,88;16,79;136,02;21,05;82,41;12,88;39,72;31,19;100,00;69,89;0,00;35,80
2024.0;1.0;2024-01-01;BRASPINE;CAMPINA ALTA;PR;TIBAGI;29,77;18,24;150,65;22,39;78,38;13,56;37,44;32,80;99,67;56,87;0,00;25,43
2024.0;1.0;2024-01-01;BRASPINE;CAMPINA DO ELIAS;PR;JAGUARIAIVA;29,17;14,65;137,11;21,09;82,33;12,83;40,60;31,17;99,97;69,57;0,00;40,21
2024.0;1.0;2024-01-01;BRASPINE;CAMPO NOVO;PR;JAGUARIAIVA;295,98;156,36;141,42;21,05;82,41;12,88;39,72;31,19;100,00;69,89;0,00;35,80
2024.0;1.0;2024-01-01;BRASPINE;CONSULTORIA II A;PR;DOUTOR ULYSSES;89,62;60,79;154,62;21,33;82,60;13,44;39,71;31,84;100,00;56,61;0,00;18,64
2024.0;1.0;2024-01-01;BRASPINE;DINIZ;;;;;167,62;21,33;82,60;13,44;39,71;31,84;100,00;56,61;0,00;18,64
2024.0;1.0;2024-01-01;BRASPINE;ENES;PR;JAGUARIAIVA;5,93;5,69;141,07;21,05;82,41;12,88;39,72;31,19;100,00;69,89;0,00;35,80
2024.0;1.0;2024-01-01;BRASPINE;ENGENHARIA;;;;;167,62;21,33;82,60;13,44;39,71;31,84;100,00;56,61;0,00;18,64
2024.0;1.0;2024-01-01;BRASPINE;ESTACAO;PR;SENGES;4,76;4,14;141,72;21,05;82,41;12,88;39,72;31,19;100,00;69,89;0,00;35,80
2024.0;1.0;2024-01-01;BRASPINE;FAXINAL;PR;JAGUARIAIVA;20,65;20,65;141,07;21,05;82,41;12,88;39,72;31,19;100,00;69,89;0,00;35,80
2024.0;1.0;2024-01-01;BRASPINE;FEITAL;PR;DOUTOR ULYSSES;154,17;86,53;167,60;21,53;82,63;13,71;39,66;32,20;100,00;57,52;0,00;13,98
2024.0;1.0;2024-01-01;BRASPINE;FIGUEIRA;PR;DOUTOR ULYSSES;1053,81;315,71;156,31;21,58;82,51;13,57;39,13;32,51;100,00;57,26;0,00;1,11
