ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2017.0;1.0;2017-01-01;BRASPINE;AGUA DOCE;PR;JAGUARIAIVA;238,97;121,99;226,78;21,21;86,98;15,00;42,78;28,92;99,77;0,00;0,00;0,74
2017.0;1.0;2017-01-01;BRASPINE;AMATA;;;;;200,76;22,90;86,39;16,09;36,52;31,66;100,00;0,00;0,00;3,68
2017.0;1.0;2017-01-01;BRASPINE;ANTA BRAVA;;;;;297,77;23,73;83,23;18,41;39,61;32,50;99,78;0,00;0,00;1,49
2017.0;1.0;2017-01-01;BRASPINE;ARAPONGAS;PR;SENGES;423,34;263,70;243,95;21,34;88,51;15,35;41,67;29,92;100,00;0,00;0,00;11,89
2017.0;1.0;2017-01-01;BRASPINE;ARROIO CLARO;PR;DOUTOR ULYSSES;275,14;92,00;221,53;21,57;88,24;15,22;39,68;30,26;100,00;0,00;0,00;1,23
2017.0;1.0;2017-01-01;BRASPINE;BARRA GRANDE;PR;DOUTOR ULYSSES;493,79;139,68;258,80;21,86;88,59;15,66;41,77;30,55;100,00;0,00;0,00;3,87
2017.0;1.0;2017-01-01;BRASPINE;BARRA GRANDE - BEMAIS;PR;GUARAPUAVA;299,16;108,61;152,55;20,85;85,40;14,18;39,72;28,34;99,99;14,18;0,00;1,76
2017.0;1.0;2017-01-01;BRASPINE;BARRETOS;PR;JAGUARIAIVA;43,35;32,98;245,86;21,31;87,97;15,09;41,94;29,53;99,97;0,00;0,00;0,32
2017.0;1.0;2017-01-01;BRASPINE;BAU;;;;;156,90;20,82;85,38;13,61;44,01;27,97;99,86;13,61;0,00;1,17
2017.0;1.0;2017-01-01;BRASPINE;BOA VISTA II;PR;PIRAI DO SUL;944,00;535,05;228,43;21,33;87,33;14,92;42,53;29,21;99,94;14,92;0,00;2,11
2017.0;1.0;2017-01-01;BRASPINE;BRASILEIRA;;;;;253,43;21,34;88,51;15,35;41,67;29,92;100,00;0,00;0,00;11,89
2017.0;1.0;2017-01-01;BRASPINE;BURACAO;;;;;178,28;21,45;85,87;14,41;38,28;29,86;99,83;14,41;0,00;3,21
2017.0;1.0;2017-01-01;BRASPINE;BURRINHO;PR;DOUTOR ULYSSES;211,01;100,37;223,37;21,57;88,24;15,22;39,68;30,26;100,00;0,00;0,00;1,23
2017.0;1.0;2017-01-01;BRASPINE;CADEADO I;PR;JAGUARIAIVA;21,07;12,29;254,64;21,14;88,17;14,96;41,93;29,54;100,00;14,96;0,00;0,10
2017.0;1.0;2017-01-01;BRASPINE;CADEADO II;PR;JAGUARIAIVA;21,88;16,79;254,64;21,14;88,17;14,96;41,93;29,54;100,00;14,96;0,00;0,10
2017.0;1.0;2017-01-01;BRASPINE;CAMPINA ALTA;PR;TIBAGI;29,77;18,24;145,19;22,10;85,82;15,68;41,08;29,62;99,91;0,00;0,00;10,87
