ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2001.0;1.0;2001-01-01;BRASPINE;AGUA DOCE;PR;JAGUARIAIVA;238,97;121,99;180,62;21,24;84,51;14,60;43,82;28,41;99,93;29,45;0,00;13,92
2001.0;1.0;2001-01-01;BRASPINE;AMATA;;;;;190,84;23,07;83,32;16,33;38,33;32,16;99,99;0,00;0,00;9,41
2001.0;1.0;2001-01-01;BRASPINE;ANTA BRAVA;;;;;178,28;23,91;80,06;16,81;48,08;31,04;99,41;0,00;0,00;5,22
2001.0;1.0;2001-01-01;BRASPINE;ARAPONGAS;PR;SENGES;423,34;263,70;179,68;21,45;85,28;14,68;42,82;29,65;100,00;14,68;0,00;9,35
2001.0;1.0;2001-01-01;BRASPINE;ARROIO CLARO;PR;DOUTOR ULYSSES;275,14;92,00;199,24;21,66;85,23;14,95;42,67;30,21;100,00;14,95;0,00;1,59
2001.0;1.0;2001-01-01;BRASPINE;BARRA GRANDE;PR;DOUTOR ULYSSES;493,79;139,68;209,72;22,01;85,20;15,07;42,45;30,73;100,00;0,00;0,00;5,80
2001.0;1.0;2001-01-01;BRASPINE;BARRA GRANDE - BEMAIS;PR;GUARAPUAVA;299,16;108,61;225,60;20,51;87,66;15,49;51,34;27,70;99,99;0,00;0,00;2,51
2001.0;1.0;2001-01-01;BRASPINE;BARRETOS;PR;JAGUARIAIVA;43,35;32,98;175,71;21,36;85,25;14,69;43,18;29,11;99,99;14,69;0,00;15,93
2001.0;1.0;2001-01-01;BRASPINE;BAU;;;;;218,89;20,46;88,43;15,66;56,01;27,29;99,89;0,00;0,00;17,45
2001.0;1.0;2001-01-01;BRASPINE;BOA VISTA II;PR;PIRAI DO SUL;944,00;535,05;182,00;21,35;84,89;14,67;43,73;28,79;99,99;14,67;0,00;18,08
2001.0;1.0;2001-01-01;BRASPINE;BRASILEIRA;;;;;197,07;21,45;85,28;14,68;42,82;29,65;100,00;14,68;0,00;9,35
2001.0;1.0;2001-01-01;BRASPINE;BURACAO;;;;;191,61;21,40;84,25;14,79;42,08;29,09;99,82;29,70;0,00;7,23
2001.0;1.0;2001-01-01;BRASPINE;BURRINHO;PR;DOUTOR ULYSSES;211,01;100,37;199,26;21,66;85,23;14,95;42,67;30,21;100,00;14,95;0,00;1,59
2001.0;1.0;2001-01-01;BRASPINE;CADEADO I;PR;JAGUARIAIVA;21,07;12,29;172,49;21,22;85,14;14,41;43,02;29,09;100,00;28,88;0,00;12,95
2001.0;1.0;2001-01-01;BRASPINE;CADEADO II;PR;JAGUARIAIVA;21,88;16,79;172,49;21,22;85,14;14,41;43,02;29,09;100,00;28,88;0,00;12,95
2001.0;1.0;2001-01-01;BRASPINE;CAMPINA ALTA;PR;TIBAGI;29,77;18,24;254,94;21,90;85,62;15,40;46,12;29,11;99,88;0,00;0,00;3,77
2001.0;1.0;2001-01-01;BRASPINE;CAMPINA DO ELIAS;PR;JAGUARIAIVA;29,17;14,65;172,90;21,31;85,21;14,59;43,12;29,11;99,97;29,41;0,00;14,94
2001.0;1.0;2001-01-01;BRASPINE;CAMPO NOVO;PR;JAGUARIAIVA;295,98;156,36;182,90;21,22;85,14;14,41;43,02;29,09;100,00;28,88;0,00;12,95
2001.0;1.0;2001-01-01;BRASPINE;CONSULTORIA II A;PR;DOUTOR ULYSSES;89,62;60,79;202,79;21,45;85,28;14,68;42,82;29,65;100,00;14,68;0,00;9,35
2001.0;1.0;2001-01-01;BRASPINE;DINIZ;;;;;199,59;21,45;85,28;14,68;42,82;29,65;100,00;14,68;0,00;9,35
2001.0;1.0;2001-01-01;BRASPINE;ENES;PR;JAGUARIAIVA;5,93;5,69;183,51;21,22;85,14;14,41;43,02;29,09;100,00;28,88;0,00;12,95
2001.0;1.0;2001-01-01;BRASPINE;ENGENHARIA;;;;;199,59;21,45;85,28;14,68;42,82;29,65;100,00;14,68;0,00;9,35
2001.0;1.0;2001-01-01;BRASPINE;ESTACAO;PR;SENGES;4,76;4,14;186,95;21,22;85,14;14,41;43,02;29,09;100,00;28,88;0,00;12,95
2001.0;1.0;2001-01-01;BRASPINE;FAXINAL;PR;JAGUARIAIVA;20,65;20,65;183,51;21,22;85,14;14,41;43,02;29,09;100,00;28,88;0,00;12,95
2001.0;1.0;2001-01-01;BRASPINE;FEITAL;PR;DOUTOR ULYSSES;154,17;86,53;200,30;21,64;85,25;14,81;42,70;30,01;100,00;14,81;0,00;8,16
2001.0;1.0;2001-01-01;BRASPINE;FIGUEIRA;PR;DOUTOR ULYSSES;1053,81;315,71;197,50;21,66;85,23;14,95;42,67;30,21;100,00;14,95;0,00;1,59
2001.0;1.0;2001-01-01;BRASPINE;FIGUEIRINHA;PR;DOUTOR ULYSSES;94,37;56,74;203,97;21,66;85,23;14,95;42,67;30,21;100,00;14,95;0,00;1,59
2001.0;1.0;2001-01-01;BRASPINE;FLOEMA;PR;DOUTOR ULYSSES;2189,88;701,43;189,00;21,10;85,28;14,40;42,61;29,19;100,00;28,81;0,00;0,34
2001.0;1.0;2001-01-01;BRASPINE;FLOEMA I - SUDATI;;;;;186,93;21,45;85,28;14,68;42,82;29,65;100,00;14,68;0,00;9,35
2001.0;1.0;2001-01-01;BRASPINE;FLOEMA II - SUDATI;PR;DOUTOR ULYSSES;453,83;211,13;196,60;21,45;85,28;14,68;42,82;29,65;100,00;14,68;0,00;9,35
2001.0;1.0;2001-01-01;BRASPINE;FLOR DA SERRA;PR;SAO JOSE DA BOA VISTA;209,10;128,72;120,68;23,11;79,67;16,54;41,56;30,42;99,77;0,00;0,00;0,56
2001.0;1.0;2001-01-01;BRASPINE;GENTIL;PR;JAGUARIAIVA;126,77;53,33;173,19;20,95;84,57;14,35;43,95;27,92;99,73;43,75;0,00;17,42
2001.0;1.0;2001-01-01;BRASPINE;GUAIRACA;PR;GUARAPUAVA;623,62;169,31;232,62;20,73;86,96;15,64;50,12;28,01;99,98;0,00;0,00;2,27
2001.0;1.0;2001-01-01;BRASPINE;HERVAL 2 - MADALOSSO;;;;;191,07;21,40;84,25;14,79;42,08;29,09;99,82;29,70;0,00;7,23
2001.0;1.0;2001-01-01;BRASPINE;HERVAL DE BAIXO;PR;RESERVA;827,29;475,92;247,65;21,86;86,08;15,43;46,02;29,15;99,81;0,00;0,00;0,68
2001.0;1.0;2001-01-01;BRASPINE;HORTO 01;PR;TURVO;19,12;19,12;248,35;21,11;88,74;16,17;54,83;27,94;99,86;0,00;0,00;0,80
2001.0;1.0;2001-01-01;BRASPINE;HORTO 02;PR;TURVO;4,24;4,24;250,78;21,11;88,74;16,17;54,83;27,94;99,86;0,00;0,00;0,80
2001.0;1.0;2001-01-01;BRASPINE;HORTO 03;PR;PRUDENTOPOLIS;80,91;25,89;243,18;21,66;87,51;16,44;51,66;28,81;99,91;0,00;0,00;6,88
2001.0;1.0;2001-01-01;BRASPINE;HORTO 08;PR;TURVO;9,53;9,53;245,89;21,66;87,51;16,44;51,66;28,81;99,91;0,00;0,00;6,88
2001.0;1.0;2001-01-01;BRASPINE;HORTO 12;PR;PRUDENTOPOLIS;12,20;12,20;244,42;21,66;87,51;16,44;51,66;28,81;99,91;0,00;0,00;6,88
2001.0;1.0;2001-01-01;BRASPINE;IZAU;PR;PIRAI DO SUL;19,37;11,60;172,29;21,00;84,88;14,44;43,12;28,11;99,80;43,99;0,00;0,86
2001.0;1.0;2001-01-01;BRASPINE;JOAO RICO;PR;JAGUARIAIVA;47,46;26,18;178,35;21,24;84,51;14,60;43,82;28,41;99,93;29,45;0,00;13,92
2001.0;1.0;2001-01-01;BRASPINE;LAGOA;PR;JAGUARIAIVA;24,10;10,78;175,62;21,22;85,14;14,41;43,02;29,09;100,00;28,88;0,00;12,95
2001.0;1.0;2001-01-01;BRASPINE;MARACANA;PR;JANDAIA DO SUL;11,45;11,45;173,80;23,21;84,85;17,89;44,35;30,00;99,81;0,00;0,00;3,24
2001.0;1.0;2001-01-01;BRASPINE;MARRECA;;;;;200,46;21,66;85,23;14,95;42,67;30,21;100,00;14,95;0,00;1,59
2001.0;1.0;2001-01-01;BRASPINE;MARRECA SP;SP;ITAPIRAPUA PAULISTA;675,30;236,19;202,44;22,43;84,94;15,45;41,81;31,56;100,00;0,00;0,00;13,95
2001.0;1.0;2001-01-01;BRASPINE;MARRECAS;;;;;235,27;20,00;88,04;15,10;52,05;27,21;100,00;0,00;0,00;0,48
2001.0;1.0;2001-01-01;BRASPINE;MERCADINHO;;;;;201,79;22,28;84,20;15,66;40,08;31,97;100,00;0,00;0,00;0,02
2001.0;1.0;2001-01-01;BRASPINE;MONTE ALEGRE;;;;;172,40;23,73;83,83;18,42;44,36;30,72;99,69;0,00;0,00;5,22
2001.0;1.0;2001-01-01;BRASPINE;MONTE TABOR II;;;;;220,73;21,79;85,52;14,79;44,03;30,58;99,93;14,79;0,00;9,44
2001.0;1.0;2001-01-01;BRASPINE;MOREIRA;PR;DOUTOR ULYSSES;230,52;68,68;196,60;21,45;85,28;14,68;42,82;29,65;100,00;14,68;0,00;9,35
2001.0;1.0;2001-01-01;BRASPINE;MOREIRAS II;PR;DOUTOR ULYSSES;66,76;28,75;203,72;21,45;85,28;14,68;42,82;29,65;100,00;14,68;0,00;9,35
2001.0;1.0;2001-01-01;BRASPINE;MORRETES;PR;ORTIGUEIRA;20,36;20,36;263,43;22,29;86,19;15,84;44,61;29,68;99,77;0,00;0,00;0,29
2001.0;1.0;2001-01-01;BRASPINE;MORRO AZUL;;;;;220,16;21,74;85,18;14,72;40,19;30,31;100,00;14,72;0,00;7,89
2001.0;1.0;2001-01-01;BRASPINE;OURO FINO;SP;APIAI;51,70;51,70;214,94;21,53;85,96;14,63;44,20;30,11;100,00;14,63;0,00;11,21
2001.0;1.0;2001-01-01;BRASPINE;PALMEIRINHA DE BAIXO - SOSSEGO;PR;SENGES;85,93;9,22;181,25;21,01;84,37;14,18;41,03;28,39;99,96;43,91;0,00;18,78
