ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2013.0;1.0;2013-01-01;BRASPINE;AGUA DOCE;PR;JAGUARIAIVA;238,97;121,99;113,78;19,60;85,02;11,92;46,30;27,57;99,85;94,81;0,00;6,76
2013.0;1.0;2013-01-01;BRASPINE;AMATA;;;;;81,01;21,39;82,36;14,19;42,86;30,78;99,98;28,55;0,00;0,59
2013.0;1.0;2013-01-01;BRASPINE;ANTA BRAVA;;;;;132,26;22,38;81,32;15,22;48,31;30,80;98,05;0,00;0,00;3,50
2013.0;1.0;2013-01-01;BRASPINE;ARAPONGAS;PR;SENGES;423,34;263,70;136,04;19,71;86,42;12,51;45,25;28,85;100,00;67,47;0,00;1,02
2013.0;1.0;2013-01-01;BRASPINE;ARROIO CLARO;PR;DOUTOR ULYSSES;275,14;92,00;105,37;19,91;86,03;12,42;45,33;29,33;100,00;68,00;0,00;4,31
2013.0;1.0;2013-01-01;BRASPINE;BARRA GRANDE;PR;DOUTOR ULYSSES;493,79;139,68;127,67;20,19;86,43;12,88;46,72;29,62;100,00;54,55;0,00;15,88
2013.0;1.0;2013-01-01;BRASPINE;BARRA GRANDE - BEMAIS;PR;GUARAPUAVA;299,16;108,61;113,22;19,77;80,13;11,79;41,89;27,96;99,98;109,43;0,00;2,69
2013.0;1.0;2013-01-01;BRASPINE;BARRETOS;PR;JAGUARIAIVA;43,35;32,98;135,35;19,62;86,12;12,14;43,84;28,22;99,96;95,45;0,00;5,94
2013.0;1.0;2013-01-01;BRASPINE;BAU;;;;;160,47;19,79;80,28;12,01;43,35;27,21;99,89;95,01;0,00;0,37
2013.0;1.0;2013-01-01;BRASPINE;BOA VISTA II;PR;PIRAI DO SUL;944,00;535,05;121,96;19,61;85,54;11,92;44,95;27,99;99,95;93,96;0,00;356,56
