ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2002.0;1.0;2002-01-01;BRASPINE;AGUA DOCE;PR;JAGUARIAIVA;238,97;121,99;236,12;20,50;85,48;12,54;44,41;27,49;99,85;53,28;0,00;0,87
2002.0;1.0;2002-01-01;BRASPINE;AMATA;;;;;249,46;22,27;83,97;14,43;38,55;30,91;100,00;28,89;0,00;0,23
2002.0;1.0;2002-01-01;BRASPINE;ANTA BRAVA;;;;;297,20;22,97;82,78;14,71;47,79;30,75;99,15;29,49;0,00;4,33
2002.0;1.0;2002-01-01;BRASPINE;ARAPONGAS;PR;SENGES;423,34;263,70;242,25;20,70;86,55;13,11;40,46;28,66;100,00;55,29;0,00;0,98
2002.0;1.0;2002-01-01;BRASPINE;ARROIO CLARO;PR;DOUTOR ULYSSES;275,14;92,00;256,43;20,91;86,32;13,28;39,64;29,34;100,00;41,13;0,00;1,17
2002.0;1.0;2002-01-01;BRASPINE;BARRA GRANDE;PR;DOUTOR ULYSSES;493,79;139,68;266,17;21,25;86,47;13,74;40,20;29,32;100,00;42,28;0,00;1,49
2002.0;1.0;2002-01-01;BRASPINE;BARRA GRANDE - BEMAIS;PR;GUARAPUAVA;299,16;108,61;268,19;19,83;84,57;12,42;39,96;27,36;99,99;96,59;0,00;0,00
2002.0;1.0;2002-01-01;BRASPINE;BARRETOS;PR;JAGUARIAIVA;43,35;32,98;244,47;20,63;86,37;12,71;42,02;28,26;100,00;53,76;0,00;0,18
2002.0;1.0;2002-01-01;BRASPINE;BAU;;;;;300,07;19,84;84,34;12,28;40,55;27,27;99,90;95,68;0,00;8,09
2002.0;1.0;2002-01-01;BRASPINE;BOA VISTA II;PR;PIRAI DO SUL;944,00;535,05;244,48;20,61;85,90;12,53;43,24;27,89;100,00;53,01;0,00;11,99
2002.0;1.0;2002-01-01;BRASPINE;BRASILEIRA;;;;;244,08;20,70;86,55;13,11;40,46;28,66;100,00;55,29;0,00;0,98
2002.0;1.0;2002-01-01;BRASPINE;BURACAO;;;;;209,86;20,61;84,63;12,85;42,14;28,61;99,85;54,11;0,00;5,32
2002.0;1.0;2002-01-01;BRASPINE;BURRINHO;PR;DOUTOR ULYSSES;211,01;100,37;257,26;20,91;86,32;13,28;39,64;29,34;100,00;41,13;0,00;1,17
2002.0;1.0;2002-01-01;BRASPINE;CADEADO I;PR;JAGUARIAIVA;21,07;12,29;230,51;20,49;86,39;12,60;40,87;28,32;100,00;53,76;0,00;0,68
2002.0;1.0;2002-01-01;BRASPINE;CADEADO II;PR;JAGUARIAIVA;21,88;16,79;230,51;20,49;86,39;12,60;40,87;28,32;100,00;53,76;0,00;0,68
2002.0;1.0;2002-01-01;BRASPINE;CAMPINA ALTA;PR;TIBAGI;29,77;18,24;254,74;21,19;84,78;13,32;44,71;28,25;99,93;40,44;0,00;1,55
2002.0;1.0;2002-01-01;BRASPINE;CAMPINA DO ELIAS;PR;JAGUARIAIVA;29,17;14,65;236,13;20,58;86,38;12,67;41,60;28,28;100,00;53,76;0,00;2,39
2002.0;1.0;2002-01-01;BRASPINE;CAMPO NOVO;PR;JAGUARIAIVA;295,98;156,36;242,08;20,49;86,39;12,60;40,87;28,32;100,00;53,76;0,00;0,68
2002.0;1.0;2002-01-01;BRASPINE;CONSULTORIA II A;PR;DOUTOR ULYSSES;89,62;60,79;246,17;20,70;86,55;13,11;40,46;28,66;100,00;55,29;0,00;0,98
2002.0;1.0;2002-01-01;BRASPINE;DINIZ;;;;;243,93;20,70;86,55;13,11;40,46;28,66;100,00;55,29;0,00;0,98
2002.0;1.0;2002-01-01;BRASPINE;ENES;PR;JAGUARIAIVA;5,93;5,69;242,02;20,49;86,39;12,60;40,87;28,32;100,00;53,76;0,00;0,68
2002.0;1.0;2002-01-01;BRASPINE;ENGENHARIA;;;;;243,93;20,70;86,55;13,11;40,46;28,66;100,00;55,29;0,00;0,98
2002.0;1.0;2002-01-01;BRASPINE;ESTACAO;PR;SENGES;4,76;4,14;242,51;20,49;86,39;12,60;40,87;28,32;100,00;53,76;0,00;0,68
